School_ID,Short_Name,Long_Name,Primary_Category,Program_Type,Program_Group,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Grades_Served,Application_Requirements,Program_Selections,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
609691,NORTH-GRAND HS,North-Grand High School,HS,NORTH-GRAND HS-Career & Technical Education (CTE)-Culinary & Hospitality,Culinary & Hospitality,4338 W WABANSIA AVE,Chicago,Illinois,60639,7735348520,7735348535,https://www.cps.edu/schools/schoolprofiles/609691,https://www.northgrandhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.911674,-87.735238,POINT (-87.735238 41.911674)
609780,MARINE LEADERSHIP AT AMES HS,Marine Leadership Academy at Ames,HS,MARINE LEADERSHIP AT AMES HS-Military- & Service Leadership,& Service Leadership,1920 N HAMLIN AVE,Chicago,Illinois,60647,7735344970,7735344975,https://www.cps.edu/schools/schoolprofiles/609780,http://marine.cps.edu,9,None,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Continuing Enrollment,General</li></ul>",None,,41.916045,-87.721742,POINT (-87.721742 41.916045)
609728,ROOSEVELT HS,Theodore Roosevelt High School,HS,ROOSEVELT HS-Citywide-World Language,World Language,3436 W WILSON AVE,Chicago,Illinois,60625,7735345000,7735345044,https://www.cps.edu/schools/schoolprofiles/609728,https://rhsroughriders.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>2.5</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Elementary Preference,General</li><li><strong>Note: </strong>Elementary preference:  AZUELA,  BARRY, BATEMAN, BELMONT-CRAGIN , CALMECA, CARSON, CHASE, COOPER, DARWIN, EDWARDS, ERIE, GLOBAL CITIZENSHIP, HURLEY, INTER-AMERICAN, MOOS, MOZART, NAMASTE, SABIN, SPRY ES, STOWE, TALCOTT, TELPOCHCALLI, VOLTA, VON LINNE, WHITTIER</li></ul>",None,,41.964828,-87.714819,POINT (-87.714819 41.964828)
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,HS,CURIE HS-Career & Technical Education (CTE)-Transportation,Transportation,4959 S ARCHER AVE,Chicago,Illinois,60632,7735352100,7735352049,https://www.cps.edu/schools/schoolprofiles/609756,https://www.curiehs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.80306,-87.722042,POINT (-87.722042 41.80306)
609679,PROSSER HS,Charles Allen Prosser Career Academy High School,HS,PROSSER HS-International Baccalaureate (IB),,2148 N LONG AVE,Chicago,Illinois,60639,7735343200,7735343382,https://www.cps.edu/schools/schoolprofiles/609679,https://prosseracademy.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>50 bonus points for attendance area</li></ul>,None,,41.920059,-87.761048,POINT (-87.761048 41.920059)
609724,MATHER HS,Stephen T Mather High School,HS,MATHER HS-Neighborhood-General Education,General Education,5835 N LINCOLN AVE,Chicago,Illinois,60659,7735342350,7735342424,https://www.cps.edu/schools/schoolprofiles/609724,https://matherhs.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,Elementary Preference,General</li><li><strong>Note: </strong>Elementary preference:  Boone, Clinton, Jamieson, Peterson, Rogers, West Ridge  Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.987589,-87.702496,POINT (-87.702496 41.987589)
609759,CLEMENTE HS,Roberto Clemente Community Academy High School,HS,CLEMENTE HS-Career & Technical Education (CTE)-Culinary & Hospitality,Culinary & Hospitality,1147 N WESTERN AVE,Chicago,Illinois,60622,7735344000,7735344012,https://www.cps.edu/schools/schoolprofiles/609759,https://www.rccachicago.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.902626,-87.686906,POINT (-87.686906 41.902626)
400149,ACERO - SOTO HS,Acero Charter Schools - Victoria Soto,HS,ACERO - SOTO HS-Charter-General Education,General Education,5025 S ST. LOUIS AVE,Chicago,Illinois,60632,3124555446,3124555447,https://www.cps.edu/schools/schoolprofiles/400149,http://vs.aceroschools.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Elementary Preference,General</li><li><strong>Note: </strong>Elementary preference:  ACERO - BRIGHTON PARK, ACERO - CISNEROS, ACERO - CLEMENTE,  ACERO - DE LA CRUZ, ACERO - DE LAS CASAS,  ACERO - FUENTES, ACERO - IDAR, ACERO - MARQUEZ, ACERO - PAZ, ACERO - SANTIAGO, ACERO - TAMAYO,  ACERO - TORRES, ACERO - ZIZUMBO""</li></ul>",None,,41.801762,-87.711025,POINT (-87.711025 41.801762)
610112,PARKER,Francis W Parker Elementary Community Academy,ES,PARKER-Open Enrollment-General Education,General Education,6800 S STEWART AVE,Chicago,Illinois,60621,7735353375,7735353336,https://www.cps.edu/schools/schoolprofiles/610112,https://parker.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.77078,-87.634086,POINT (-87.634086 41.77078)
610252,DETT,Robert Nathaniel Dett Elementary School,ES,DETT-Open Enrollment-General Education,General Education,2131 W MONROE ST,Chicago,Illinois,60612,7735347160,7735347884,https://www.cps.edu/schools/schoolprofiles/610252,http://dett.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.87987,-87.680315,POINT (-87.680315 41.87987)
609679,PROSSER HS,Charles Allen Prosser Career Academy High School,HS,PROSSER HS-Career & Technical Education (CTE)-Career Academy,Career Academy,2148 N LONG AVE,Chicago,Illinois,60639,7735343200,7735343382,https://www.cps.edu/schools/schoolprofiles/609679,https://prosseracademy.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>2.5</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,Proximity,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.920059,-87.761048,POINT (-87.761048 41.920059)
610238,BOND,Carrie Jacobs Bond Elementary School,ES,BOND-Open Enrollment-General Education,General Education,7050 S MAY ST,Chicago,Illinois,60621,7735353480,7735353433,https://www.cps.edu/schools/schoolprofiles/610238,https://bondelementary.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.765361,-87.653018,POINT (-87.653018 41.765361)
610237,BEETHOVEN,Ludwig Van Beethoven Elementary School,ES,BEETHOVEN-Open Enrollment-General Education,General Education,25 W 47TH ST,Chicago,Illinois,60609,7735351480,7735351478,https://www.cps.edu/schools/schoolprofiles/610237,https://www.beethovenelementarycps.org/,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.809135,-87.627137,POINT (-87.627137 41.809135)
609796,BEAUBIEN,Jean Baptiste Beaubien Elementary School,ES,BEAUBIEN-Selective Enrollment-Regional Gifted,Regional Gifted,5025 N LARAMIE AVE,Chicago,Illinois,60630,7735343500,7735343517,https://www.cps.edu/schools/schoolprofiles/609796,http://www.beaubienelementary.org,"5,6,7,8",Admissions Exam,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>3.0</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Admissions Exam,,41.972394,-87.757565,POINT (-87.757565 41.972394)
610293,MELODY,Genevieve Melody Elementary School,ES,MELODY-Magnet Cluster-STEM,STEM,3937 W WILCOX ST,Chicago,Illinois,60624,7735346850,7735346839,https://www.cps.edu/schools/schoolprofiles/610293,https://melodystem.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.878799,-87.724661,POINT (-87.724661 41.878799)
609945,GOUDY,William C. Goudy Technology Academy,ES,GOUDY-Magnet Cluster-Technology,Technology,5120 N WINTHROP AVE,Chicago,Illinois,60640,7735342480,7735342588,https://www.cps.edu/schools/schoolprofiles/609945,https://goudy.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.975817,-87.657912,POINT (-87.657912 41.975817)
610558,GOODE HS,Sarah E. Goode STEM Academy,HS,"GOODE HS-Citywide-Early College STEM, STEM","Early College STEM, STEM",7651 S HOMAN AVE,Chicago,Illinois,60652,7735357875,7735357877,https://www.cps.edu/schools/schoolprofiles/610558,https://GoodeSTEMAcademy.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Staff Preference,Overlay,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.75375,-87.707345,POINT (-87.707345 41.75375)
609762,JULIAN HS,Percy L Julian High School,HS,JULIAN HS-Career & Technical Education (CTE)-Information Technology,Information Technology,10330 S ELIZABETH ST,Chicago,Illinois,60643,7735355170,7735355230,https://www.cps.edu/schools/schoolprofiles/609762,https://pljulianhs.net,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.705859,-87.653749,POINT (-87.653749 41.705859)
400022,CHIARTS HS,Chicago High School for the Arts (ChiArts),HS,CHIARTS HS-Contract-Fine & Performing Arts,Fine & Performing Arts,2714 W AUGUSTA BLVD,Chicago,Illinois,60622,7735349710,7735344022,https://www.cps.edu/schools/schoolprofiles/400022,https://chiarts.org,9,Portfolio Review,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li><li><strong>Note: </strong>Schedule your audition in your GoCPS account. For more information visit: Visit https://chiarts.org/prospective-students-parents/apply/audition-requirements/</li></ul>,Portfolio Review,,41.899377,-87.694945,POINT (-87.694945 41.899377)
610274,JOHNSON,James Weldon Johnson Elementary School,ES,JOHNSON-Magnet Cluster-STEAM,STEAM,1420 S ALBANY AVE,Chicago,Illinois,60623,7735341829,7735341355,https://www.cps.edu/schools/schoolprofiles/610274,https://johnsonsoe.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.861836,-87.703139,POINT (-87.703139 41.861836)
609764,JUAREZ HS,Benito Juarez Community Academy High School,HS,JUAREZ HS-Career & Technical Education (CTE)-Information Technology,Information Technology,1450 W CERMAK RD,Chicago,Illinois,60608,7735347030,7735347058,https://www.cps.edu/schools/schoolprofiles/609764,https://benitojuarez.net,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.852667,-87.663732,POINT (-87.663732 41.852667)
610089,MURPHY,John B Murphy Elementary School,ES,MURPHY-Magnet Cluster-Fine & Performing Arts,Fine & Performing Arts,3539 W GRACE ST,Chicago,Illinois,60618,7735345223,7735345212,https://www.cps.edu/schools/schoolprofiles/610089,http://www.murphy.cps.edu/,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.950078,-87.716832,POINT (-87.716832 41.950078)
609829,BURROUGHS,John C Burroughs Elementary School,ES,BURROUGHS-Open Enrollment-General Education,General Education,3542 S WASHTENAW AVE,Chicago,Illinois,60632,7735357226,7735357126,https://www.cps.edu/schools/schoolprofiles/609829,http://burroughs.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.828868,-87.692457,POINT (-87.692457 41.828868)
609719,LAKE VIEW HS,Lake View High School,HS,LAKE VIEW HS-Special Education-MultiSensory,MultiSensory,4015 N ASHLAND AVE,Chicago,Illinois,60613,7735345440,7735345585,https://www.cps.edu/schools/schoolprofiles/609719,https://www.lakeviewhs.com,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.954764,-87.668953,POINT (-87.668953 41.954764)
609967,FINKL,William F Finkl Elementary School,ES,FINKL-Open Enrollment-General Education,General Education,2332 S WESTERN AVE,Chicago,Illinois,60608,7735355850,7735354409,https://www.cps.edu/schools/schoolprofiles/609967,https://finklacademy.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.849215,-87.685668,POINT (-87.685668 41.849215)
610547,SOUTH SHORE INTL HS,South Shore Intl College Prep High School,HS,SOUTH SHORE INTL HS-Selective Enrollment- High School,High School,1955 E 75TH ST,Chicago,Illinois,60649,7735358350,7735358352,https://www.cps.edu/schools/schoolprofiles/610547,https://ssicp.org,9,Admissions Exam,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General,Tier</li></ul>",Admissions Exam,,41.758792,-87.576353,POINT (-87.576353 41.758792)
609737,VON STEUBEN HS,Friedrich W von Steuben Metropolitan Science HS,HS,VON STEUBEN HS-Magnet-STEM,STEM,5039 N KIMBALL AVE,Chicago,Illinois,60625,7735345100,7735345210,https://www.cps.edu/schools/schoolprofiles/609737,http://www.vonsteuben.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,Tier</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.973185,-87.713386,POINT (-87.713386 41.973185)
610188,DUNNE,Dunne Technology Academy,ES,DUNNE-Magnet Cluster-STEM,STEM,10845 S UNION AVE,Chicago,Illinois,60628,7735355517,7735355018,https://www.cps.edu/schools/schoolprofiles/610188,https://www.dunnestemacademy.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.696496,-87.639974,POINT (-87.639974 41.696496)
610195,SUTHERLAND,Elizabeth H Sutherland Elementary School,ES,SUTHERLAND-Magnet Cluster-IB Middle Years Programme,IB Middle Years Programme,10015 S LEAVITT ST,Chicago,Illinois,60643,7735352580,7735352621,https://www.cps.edu/schools/schoolprofiles/610195,https://sutherland.cps.edu,8-Jun,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,General</li></ul>",None,,41.711445,-87.676821,POINT (-87.676821 41.711445)
609866,COONLEY,John C Coonley Elementary School,ES,COONLEY-Open Enrollment-General Education,General Education,4046 N LEAVITT ST,Chicago,Illinois,60618,7735345140,7735345213,https://www.cps.edu/schools/schoolprofiles/609866,http://coonley.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.955553,-87.683765,POINT (-87.683765 41.955553)
609755,YOUNG HS,Whitney M Young Magnet High School,HS,YOUNG HS-Selective Enrollment-Academic Center,Academic Center,211 S LAFLIN ST,Chicago,Illinois,60607,7735347500,7735347261,https://www.cps.edu/schools/schoolprofiles/609755,https://wyoung.org,"7,8",Admissions Exam,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>2.5</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General,Tier</li><li><strong>Note: </strong>The distribution of available seats into the 4 socio-economic tiers will only be applicable at the entry-level grade (7th grade).</li></ul>",Admissions Exam,,41.878603,-87.664233,POINT (-87.664233 41.878603)
610039,VON LINNE,Carl von Linne Elementary School,ES,VON LINNE-Open Enrollment-Dual Language,Dual Language,3221 N SACRAMENTO AVE,Chicago,Illinois,60618,7735345262,7735345287,https://www.cps.edu/schools/schoolprofiles/610039,https://www.linneschool.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.940009,-87.702635,POINT (-87.702635 41.940009)
609715,KELLY HS,Thomas Kelly College Preparatory,HS,KELLY HS-Career & Technical Education (CTE)-Architecture & Construction,Architecture & Construction,4136 S CALIFORNIA AVE,Chicago,Illinois,60632,7735354900,7735354841,https://www.cps.edu/schools/schoolprofiles/609715,https://kellyhighschool.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.818729,-87.694639,POINT (-87.694639 41.818729)
400169,NOBLE - ITW SPEER HS,Noble - ITW David Speer Academy,HS,NOBLE - ITW SPEER HS-Charter-STEM,STEM,5321 W GRAND AVE,Chicago,Illinois,60639,7736227484,7733042700,https://www.cps.edu/schools/schoolprofiles/400169,https://nobleschools.org/speer,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Overlay,General</li></ul>",None,,41.92563,-87.769808,POINT (-87.769808 41.92563)
